generator,class,index,filename,width,height,seconds
sd35-large-turbo,red fox,34,d_red_fox_034.png,1152,864,23.3
sd35-large-turbo,red fox,35,d_red_fox_035.png,1152,864,23.06
sd35-large-turbo,red fox,36,d_red_fox_036.png,1152,864,23.2
sd35-large-turbo,red fox,37,d_red_fox_037.png,1152,864,22.75
sd35-large-turbo,red fox,38,d_red_fox_038.png,1152,864,23.22
sd35-large-turbo,red fox,39,d_red_fox_039.png,1152,864,22.96
sd35-large-turbo,red fox,40,d_red_fox_040.png,1152,864,22.98
sd35-large-turbo,red fox,41,d_red_fox_041.png,1152,864,22.96
sd35-large-turbo,red fox,42,d_red_fox_042.png,1152,864,22.89
sd35-large-turbo,red fox,43,d_red_fox_043.png,1152,864,23.48
sd35-large-turbo,red fox,44,d_red_fox_044.png,1152,864,23.61
sd35-large-turbo,red fox,45,d_red_fox_045.png,1152,864,23.58
sd35-large-turbo,red fox,46,d_red_fox_046.png,1152,864,23.48
sd35-large-turbo,red fox,47,d_red_fox_047.png,1152,864,23.13
sd35-large-turbo,red fox,48,d_red_fox_048.png,1152,864,23.53
sd35-large-turbo,red fox,49,d_red_fox_049.png,1152,864,22.98
sd35-large-turbo,red fox,50,d_red_fox_050.png,1152,864,22.89
sd35-large-turbo,red fox,51,d_red_fox_051.png,1152,864,22.99
sd35-large-turbo,red fox,52,d_red_fox_052.png,1152,864,22.99
sd35-large-turbo,red fox,53,d_red_fox_053.png,1152,864,22.9
sd35-large-turbo,red fox,54,d_red_fox_054.png,1152,864,23.03
sd35-large-turbo,red fox,55,d_red_fox_055.png,1152,864,22.89
sd35-large-turbo,red fox,56,d_red_fox_056.png,1152,864,24.02
sd35-large-turbo,red fox,57,d_red_fox_057.png,1152,864,24.12
sd35-large-turbo,red fox,58,d_red_fox_058.png,1152,864,23.83
sd35-large-turbo,red fox,59,d_red_fox_059.png,1152,864,23.66
sd35-large-turbo,red fox,60,d_red_fox_060.png,1152,864,23.19
sd35-large-turbo,red fox,61,d_red_fox_061.png,1152,864,23.08
sd35-large-turbo,red fox,62,d_red_fox_062.png,1152,864,22.9
sd35-large-turbo,red fox,63,d_red_fox_063.png,1152,864,23.15
sd35-large-turbo,red fox,64,d_red_fox_064.png,1152,864,23.34
sd35-large-turbo,red fox,65,d_red_fox_065.png,1152,864,22.89
sd35-large-turbo,red fox,66,d_red_fox_066.png,1152,864,23.12
sd35-large-turbo,red fox,67,d_red_fox_067.png,1152,864,23.1
sd35-large-turbo,red fox,68,d_red_fox_068.png,1152,864,23.5
sd35-large-turbo,red fox,69,d_red_fox_069.png,1152,864,23.57
sd35-large-turbo,red fox,70,d_red_fox_070.png,1152,864,23.7
sd35-large-turbo,red fox,71,d_red_fox_071.png,1152,864,24.09
sd35-large-turbo,red fox,72,d_red_fox_072.png,1152,864,23.68
sd35-large-turbo,red fox,73,d_red_fox_073.png,1152,864,23.06
sd35-large-turbo,red fox,74,d_red_fox_074.png,1152,864,22.95
sd35-large-turbo,red fox,75,d_red_fox_075.png,1152,864,22.77
sd35-large-turbo,red fox,76,d_red_fox_076.png,1152,864,22.88
sd35-large-turbo,red fox,77,d_red_fox_077.png,1152,864,22.53
sd35-large-turbo,red fox,78,d_red_fox_078.png,1152,864,22.97
sd35-large-turbo,red fox,79,d_red_fox_079.png,1152,864,22.82
sd35-large-turbo,red fox,80,d_red_fox_080.png,1152,864,22.82
sd35-large-turbo,red fox,81,d_red_fox_081.png,1152,864,23.64
sd35-large-turbo,red fox,82,d_red_fox_082.png,1152,864,23.32
sd35-large-turbo,red fox,83,d_red_fox_083.png,1152,864,23.46
sd35-large-turbo,red fox,84,d_red_fox_084.png,1152,864,23.6
sd35-large-turbo,red fox,85,d_red_fox_085.png,1152,864,22.85
sd35-large-turbo,red fox,86,d_red_fox_086.png,1152,864,22.98
sd35-large-turbo,red fox,87,d_red_fox_087.png,1152,864,22.91
sd35-large-turbo,red fox,88,d_red_fox_088.png,1152,864,22.86
sd35-large-turbo,red fox,89,d_red_fox_089.png,1152,864,23.02
sd35-large-turbo,red fox,90,d_red_fox_090.png,1152,864,22.78
sd35-large-turbo,red fox,91,d_red_fox_091.png,1152,864,22.7
sd35-large-turbo,red fox,92,d_red_fox_092.png,1152,864,22.83
sd35-large-turbo,red fox,93,d_red_fox_093.png,1152,864,23.19
sd35-large-turbo,red fox,94,d_red_fox_094.png,1152,864,23.65
sd35-large-turbo,red fox,95,d_red_fox_095.png,1152,864,23.66
sd35-large-turbo,red fox,96,d_red_fox_096.png,1152,864,23.64
sd35-large-turbo,red fox,97,d_red_fox_097.png,1152,864,23.3
sd35-large-turbo,red fox,98,d_red_fox_098.png,1152,864,22.76
sd35-large-turbo,red fox,99,d_red_fox_099.png,1152,864,23.11
sd35-large-turbo,red fox,100,d_red_fox_100.png,1152,864,22.81
sd35-large-turbo,american black bear,1,d_american_black_bear_001.png,1152,864,23.0
sd35-large-turbo,american black bear,2,d_american_black_bear_002.png,1152,864,23.23
sd35-large-turbo,american black bear,3,d_american_black_bear_003.png,1152,864,22.75
sd35-large-turbo,american black bear,4,d_american_black_bear_004.png,1152,864,22.95
sd35-large-turbo,american black bear,5,d_american_black_bear_005.png,1152,864,22.79
sd35-large-turbo,american black bear,6,d_american_black_bear_006.png,1152,864,23.4
sd35-large-turbo,american black bear,7,d_american_black_bear_007.png,1152,864,23.41
sd35-large-turbo,american black bear,8,d_american_black_bear_008.png,1152,864,23.22
sd35-large-turbo,american black bear,9,d_american_black_bear_009.png,1152,864,23.76
sd35-large-turbo,american black bear,10,d_american_black_bear_010.png,1152,864,22.9
sd35-large-turbo,american black bear,11,d_american_black_bear_011.png,1152,864,22.99
sd35-large-turbo,american black bear,12,d_american_black_bear_012.png,1152,864,22.63
sd35-large-turbo,american black bear,13,d_american_black_bear_013.png,1152,864,22.28
sd35-large-turbo,american black bear,14,d_american_black_bear_014.png,1152,864,22.99
sd35-large-turbo,american black bear,15,d_american_black_bear_015.png,1152,864,22.63
sd35-large-turbo,american black bear,16,d_american_black_bear_016.png,1152,864,22.69
sd35-large-turbo,american black bear,17,d_american_black_bear_017.png,1152,864,22.68
sd35-large-turbo,american black bear,18,d_american_black_bear_018.png,1152,864,22.86
sd35-large-turbo,american black bear,19,d_american_black_bear_019.png,1152,864,23.09
sd35-large-turbo,american black bear,20,d_american_black_bear_020.png,1152,864,23.28
sd35-large-turbo,american black bear,21,d_american_black_bear_021.png,1152,864,23.43
sd35-large-turbo,american black bear,22,d_american_black_bear_022.png,1152,864,23.18
sd35-large-turbo,american black bear,23,d_american_black_bear_023.png,1152,864,22.81
sd35-large-turbo,american black bear,24,d_american_black_bear_024.png,1152,864,23.21
sd35-large-turbo,american black bear,25,d_american_black_bear_025.png,1152,864,23.18
sd35-large-turbo,american black bear,26,d_american_black_bear_026.png,1152,864,22.74
sd35-large-turbo,american black bear,27,d_american_black_bear_027.png,1152,864,23.14
sd35-large-turbo,american black bear,28,d_american_black_bear_028.png,1152,864,22.78
sd35-large-turbo,american black bear,29,d_american_black_bear_029.png,1152,864,23.01
sd35-large-turbo,american black bear,30,d_american_black_bear_030.png,1152,864,22.76
sd35-large-turbo,american black bear,31,d_american_black_bear_031.png,1152,864,22.61
sd35-large-turbo,american black bear,32,d_american_black_bear_032.png,1152,864,23.73
sd35-large-turbo,american black bear,33,d_american_black_bear_033.png,1152,864,23.34
sd35-large-turbo,american black bear,34,d_american_black_bear_034.png,1152,864,23.86
sd35-large-turbo,american black bear,35,d_american_black_bear_035.png,1152,864,23.37
sd35-large-turbo,american black bear,36,d_american_black_bear_036.png,1152,864,22.8
sd35-large-turbo,american black bear,37,d_american_black_bear_037.png,1152,864,22.97
sd35-large-turbo,american black bear,38,d_american_black_bear_038.png,1152,864,22.84
sd35-large-turbo,american black bear,39,d_american_black_bear_039.png,1152,864,23.34
sd35-large-turbo,american black bear,40,d_american_black_bear_040.png,1152,864,23.07
sd35-large-turbo,american black bear,41,d_american_black_bear_041.png,1152,864,22.71
sd35-large-turbo,american black bear,42,d_american_black_bear_042.png,1152,864,22.96
sd35-large-turbo,american black bear,43,d_american_black_bear_043.png,1152,864,22.79
sd35-large-turbo,american black bear,44,d_american_black_bear_044.png,1152,864,23.24
sd35-large-turbo,american black bear,45,d_american_black_bear_045.png,1152,864,23.44
sd35-large-turbo,american black bear,46,d_american_black_bear_046.png,1152,864,23.34
sd35-large-turbo,american black bear,47,d_american_black_bear_047.png,1152,864,23.49
sd35-large-turbo,american black bear,48,d_american_black_bear_048.png,1152,864,23.36
sd35-large-turbo,american black bear,49,d_american_black_bear_049.png,1152,864,22.99
sd35-large-turbo,american black bear,50,d_american_black_bear_050.png,1152,864,23.1
sd35-large-turbo,american black bear,51,d_american_black_bear_051.png,1152,864,22.6
sd35-large-turbo,american black bear,52,d_american_black_bear_052.png,1152,864,22.9
sd35-large-turbo,american black bear,53,d_american_black_bear_053.png,1152,864,22.76
sd35-large-turbo,american black bear,54,d_american_black_bear_054.png,1152,864,22.7
sd35-large-turbo,american black bear,55,d_american_black_bear_055.png,1152,864,23.04
sd35-large-turbo,american black bear,56,d_american_black_bear_056.png,1152,864,23.13
sd35-large-turbo,american black bear,57,d_american_black_bear_057.png,1152,864,23.35
sd35-large-turbo,american black bear,58,d_american_black_bear_058.png,1152,864,23.38
sd35-large-turbo,american black bear,59,d_american_black_bear_059.png,1152,864,23.61
sd35-large-turbo,american black bear,60,d_american_black_bear_060.png,1152,864,23.49
sd35-large-turbo,american black bear,61,d_american_black_bear_061.png,1152,864,23.16
sd35-large-turbo,american black bear,62,d_american_black_bear_062.png,1152,864,22.95
sd35-large-turbo,american black bear,63,d_american_black_bear_063.png,1152,864,22.75
sd35-large-turbo,american black bear,64,d_american_black_bear_064.png,1152,864,23.06
sd35-large-turbo,american black bear,65,d_american_black_bear_065.png,1152,864,23.31
sd35-large-turbo,american black bear,66,d_american_black_bear_066.png,1152,864,22.69
sd35-large-turbo,american black bear,67,d_american_black_bear_067.png,1152,864,22.99
sd35-large-turbo,american black bear,68,d_american_black_bear_068.png,1152,864,23.01
sd35-large-turbo,american black bear,69,d_american_black_bear_069.png,1152,864,23.19
sd35-large-turbo,american black bear,70,d_american_black_bear_070.png,1152,864,24.13
sd35-large-turbo,american black bear,71,d_american_black_bear_071.png,1152,864,23.68
sd35-large-turbo,american black bear,72,d_american_black_bear_072.png,1152,864,23.69
sd35-large-turbo,american black bear,73,d_american_black_bear_073.png,1152,864,23.54
sd35-large-turbo,american black bear,74,d_american_black_bear_074.png,1152,864,23.15
sd35-large-turbo,american black bear,75,d_american_black_bear_075.png,1152,864,23.47
sd35-large-turbo,american black bear,76,d_american_black_bear_076.png,1152,864,23.05
sd35-large-turbo,american black bear,77,d_american_black_bear_077.png,1152,864,22.95
sd35-large-turbo,american black bear,78,d_american_black_bear_078.png,1152,864,22.75
sd35-large-turbo,american black bear,79,d_american_black_bear_079.png,1152,864,22.83
sd35-large-turbo,american black bear,80,d_american_black_bear_080.png,1152,864,23.03
sd35-large-turbo,american black bear,81,d_american_black_bear_081.png,1152,864,22.74
sd35-large-turbo,american black bear,82,d_american_black_bear_082.png,1152,864,23.21
sd35-large-turbo,american black bear,83,d_american_black_bear_083.png,1152,864,23.48
sd35-large-turbo,american black bear,84,d_american_black_bear_084.png,1152,864,23.56
sd35-large-turbo,american black bear,85,d_american_black_bear_085.png,1152,864,23.55
sd35-large-turbo,american black bear,86,d_american_black_bear_086.png,1152,864,23.45
sd35-large-turbo,american black bear,87,d_american_black_bear_087.png,1152,864,23.19
sd35-large-turbo,american black bear,88,d_american_black_bear_088.png,1152,864,23.17
sd35-large-turbo,american black bear,89,d_american_black_bear_089.png,1152,864,22.97
sd35-large-turbo,american black bear,90,d_american_black_bear_090.png,1152,864,22.88
sd35-large-turbo,american black bear,91,d_american_black_bear_091.png,1152,864,22.9
sd35-large-turbo,american black bear,92,d_american_black_bear_092.png,1152,864,22.96
sd35-large-turbo,american black bear,93,d_american_black_bear_093.png,1152,864,23.15
sd35-large-turbo,american black bear,94,d_american_black_bear_094.png,1152,864,23.28
sd35-large-turbo,american black bear,95,d_american_black_bear_095.png,1152,864,23.65
sd35-large-turbo,american black bear,96,d_american_black_bear_096.png,1152,864,23.6
sd35-large-turbo,american black bear,97,d_american_black_bear_097.png,1152,864,23.72
sd35-large-turbo,american black bear,98,d_american_black_bear_098.png,1152,864,23.69
sd35-large-turbo,american black bear,99,d_american_black_bear_099.png,1152,864,23.24
sd35-large-turbo,american black bear,100,d_american_black_bear_100.png,1152,864,23.28
sd35-large-turbo,lion,3,d_lion_003.png,1152,864,23.02
sd35-large-turbo,lion,4,d_lion_004.png,1152,864,23.09
sd35-large-turbo,lion,5,d_lion_005.png,1152,864,23.04
sd35-large-turbo,lion,6,d_lion_006.png,1152,864,22.64
sd35-large-turbo,lion,7,d_lion_007.png,1152,864,23.0
sd35-large-turbo,lion,8,d_lion_008.png,1152,864,23.04
sd35-large-turbo,lion,9,d_lion_009.png,1152,864,23.07
sd35-large-turbo,lion,10,d_lion_010.png,1152,864,23.92
sd35-large-turbo,lion,11,d_lion_011.png,1152,864,24.07
sd35-large-turbo,lion,12,d_lion_012.png,1152,864,24.17
sd35-large-turbo,lion,13,d_lion_013.png,1152,864,23.58
sd35-large-turbo,lion,14,d_lion_014.png,1152,864,23.39
sd35-large-turbo,lion,15,d_lion_015.png,1152,864,23.65
sd35-large-turbo,lion,16,d_lion_016.png,1152,864,23.2
sd35-large-turbo,lion,17,d_lion_017.png,1152,864,23.22
sd35-large-turbo,lion,18,d_lion_018.png,1152,864,23.3
sd35-large-turbo,lion,19,d_lion_019.png,1152,864,23.27
sd35-large-turbo,lion,20,d_lion_020.png,1152,864,23.54
sd35-large-turbo,lion,21,d_lion_021.png,1152,864,22.91
sd35-large-turbo,lion,22,d_lion_022.png,1152,864,23.32
sd35-large-turbo,lion,23,d_lion_023.png,1152,864,23.67
sd35-large-turbo,lion,24,d_lion_024.png,1152,864,23.34
sd35-large-turbo,lion,25,d_lion_025.png,1152,864,23.73
sd35-large-turbo,lion,26,d_lion_026.png,1152,864,23.23
sd35-large-turbo,lion,27,d_lion_027.png,1152,864,23.2
sd35-large-turbo,lion,28,d_lion_028.png,1152,864,22.99
sd35-large-turbo,lion,29,d_lion_029.png,1152,864,22.6
sd35-large-turbo,lion,30,d_lion_030.png,1152,864,22.91
sd35-large-turbo,lion,31,d_lion_031.png,1152,864,22.7
sd35-large-turbo,lion,32,d_lion_032.png,1152,864,22.99
sd35-large-turbo,lion,33,d_lion_033.png,1152,864,23.1
sd35-large-turbo,lion,34,d_lion_034.png,1152,864,22.9
sd35-large-turbo,lion,35,d_lion_035.png,1152,864,23.24
sd35-large-turbo,lion,36,d_lion_036.png,1152,864,23.79
sd35-large-turbo,lion,37,d_lion_037.png,1152,864,23.87
sd35-large-turbo,lion,38,d_lion_038.png,1152,864,24.12
sd35-large-turbo,lion,39,d_lion_039.png,1152,864,23.16
sd35-large-turbo,lion,40,d_lion_040.png,1152,864,23.5
sd35-large-turbo,lion,41,d_lion_041.png,1152,864,22.84
sd35-large-turbo,lion,42,d_lion_042.png,1152,864,22.73
sd35-large-turbo,lion,43,d_lion_043.png,1152,864,22.9
sd35-large-turbo,lion,44,d_lion_044.png,1152,864,22.96
sd35-large-turbo,lion,45,d_lion_045.png,1152,864,23.2
sd35-large-turbo,lion,46,d_lion_046.png,1152,864,22.8
sd35-large-turbo,lion,47,d_lion_047.png,1152,864,23.33
sd35-large-turbo,lion,48,d_lion_048.png,1152,864,23.73
sd35-large-turbo,lion,49,d_lion_049.png,1152,864,23.55
sd35-large-turbo,lion,50,d_lion_050.png,1152,864,23.91
sd35-large-turbo,lion,51,d_lion_051.png,1152,864,23.42
sd35-large-turbo,lion,52,d_lion_052.png,1152,864,23.49
sd35-large-turbo,lion,53,d_lion_053.png,1152,864,23.34
sd35-large-turbo,lion,54,d_lion_054.png,1152,864,22.86
sd35-large-turbo,lion,55,d_lion_055.png,1152,864,23.15
sd35-large-turbo,lion,56,d_lion_056.png,1152,864,22.82
sd35-large-turbo,lion,57,d_lion_057.png,1152,864,22.64
sd35-large-turbo,lion,58,d_lion_058.png,1152,864,23.14
sd35-large-turbo,lion,59,d_lion_059.png,1152,864,22.77
sd35-large-turbo,lion,60,d_lion_060.png,1152,864,23.56
sd35-large-turbo,lion,61,d_lion_061.png,1152,864,23.62
sd35-large-turbo,lion,62,d_lion_062.png,1152,864,23.52
sd35-large-turbo,lion,63,d_lion_063.png,1152,864,23.9
sd35-large-turbo,lion,64,d_lion_064.png,1152,864,23.29
sd35-large-turbo,lion,65,d_lion_065.png,1152,864,23.26
sd35-large-turbo,lion,66,d_lion_066.png,1152,864,23.16
sd35-large-turbo,lion,67,d_lion_067.png,1152,864,22.62
sd35-large-turbo,lion,68,d_lion_068.png,1152,864,23.22
sd35-large-turbo,lion,69,d_lion_069.png,1152,864,22.55
sd35-large-turbo,lion,70,d_lion_070.png,1152,864,22.98
sd35-large-turbo,lion,71,d_lion_071.png,1152,864,22.98
sd35-large-turbo,lion,72,d_lion_072.png,1152,864,23.07
sd35-large-turbo,lion,73,d_lion_073.png,1152,864,23.78
sd35-large-turbo,lion,74,d_lion_074.png,1152,864,23.55
sd35-large-turbo,lion,75,d_lion_075.png,1152,864,23.56
sd35-large-turbo,lion,76,d_lion_076.png,1152,864,23.57
sd35-large-turbo,lion,77,d_lion_077.png,1152,864,23.07
sd35-large-turbo,lion,78,d_lion_078.png,1152,864,23.22
sd35-large-turbo,lion,79,d_lion_079.png,1152,864,23.27
sd35-large-turbo,lion,80,d_lion_080.png,1152,864,23.04
sd35-large-turbo,lion,81,d_lion_081.png,1152,864,23.03
sd35-large-turbo,lion,82,d_lion_082.png,1152,864,22.82
sd35-large-turbo,lion,83,d_lion_083.png,1152,864,22.91
sd35-large-turbo,lion,84,d_lion_084.png,1152,864,23.13
sd35-large-turbo,lion,85,d_lion_085.png,1152,864,23.26
sd35-large-turbo,lion,86,d_lion_086.png,1152,864,23.95
sd35-large-turbo,lion,87,d_lion_087.png,1152,864,23.66
sd35-large-turbo,lion,88,d_lion_088.png,1152,864,24.32
sd35-large-turbo,lion,89,d_lion_089.png,1152,864,23.47
sd35-large-turbo,lion,90,d_lion_090.png,1152,864,23.5
sd35-large-turbo,lion,91,d_lion_091.png,1152,864,23.7
sd35-large-turbo,lion,92,d_lion_092.png,1152,864,23.07
sd35-large-turbo,lion,93,d_lion_093.png,1152,864,23.25
sd35-large-turbo,lion,94,d_lion_094.png,1152,864,23.43
sd35-large-turbo,lion,95,d_lion_095.png,1152,864,23.41
sd35-large-turbo,lion,96,d_lion_096.png,1152,864,23.45
sd35-large-turbo,lion,97,d_lion_097.png,1152,864,23.62
sd35-large-turbo,lion,98,d_lion_098.png,1152,864,23.99
sd35-large-turbo,lion,99,d_lion_099.png,1152,864,23.93
sd35-large-turbo,lion,100,d_lion_100.png,1152,864,23.71
sd35-large-turbo,kinkajou,1,a_kinkajou_001.png,1152,864,23.55
sd35-large-turbo,kinkajou,2,a_kinkajou_002.png,1152,864,23.34
sd35-large-turbo,kinkajou,3,a_kinkajou_003.png,1152,864,23.23
sd35-large-turbo,kinkajou,4,a_kinkajou_004.png,1152,864,23.38
sd35-large-turbo,kinkajou,5,a_kinkajou_005.png,1152,864,23.38
sd35-large-turbo,kinkajou,6,a_kinkajou_006.png,1152,864,23.6
sd35-large-turbo,kinkajou,7,a_kinkajou_007.png,1152,864,23.17
sd35-large-turbo,kinkajou,8,a_kinkajou_008.png,1152,864,23.01
sd35-large-turbo,kinkajou,9,a_kinkajou_009.png,1152,864,23.28
sd35-large-turbo,kinkajou,10,a_kinkajou_010.png,1152,864,23.45
sd35-large-turbo,kinkajou,11,a_kinkajou_011.png,1152,864,23.67
sd35-large-turbo,kinkajou,12,a_kinkajou_012.png,1152,864,23.59
sd35-large-turbo,kinkajou,13,a_kinkajou_013.png,1152,864,23.79
sd35-large-turbo,kinkajou,14,a_kinkajou_014.png,1152,864,23.65
sd35-large-turbo,kinkajou,15,a_kinkajou_015.png,1152,864,23.1
sd35-large-turbo,kinkajou,16,a_kinkajou_016.png,1152,864,23.01
sd35-large-turbo,kinkajou,17,a_kinkajou_017.png,1152,864,22.75
sd35-large-turbo,kinkajou,18,a_kinkajou_018.png,1152,864,22.94
sd35-large-turbo,kinkajou,19,a_kinkajou_019.png,1152,864,22.91
sd35-large-turbo,kinkajou,20,a_kinkajou_020.png,1152,864,23.2
sd35-large-turbo,kinkajou,21,a_kinkajou_021.png,1152,864,23.29
sd35-large-turbo,kinkajou,22,a_kinkajou_022.png,1152,864,23.31
sd35-large-turbo,kinkajou,23,a_kinkajou_023.png,1152,864,23.44
sd35-large-turbo,kinkajou,24,a_kinkajou_024.png,1152,864,23.65
sd35-large-turbo,kinkajou,25,a_kinkajou_025.png,1152,864,23.53
sd35-large-turbo,kinkajou,26,a_kinkajou_026.png,1152,864,23.66
sd35-large-turbo,kinkajou,28,a_kinkajou_028.png,1152,864,23.27
sd35-large-turbo,kinkajou,29,a_kinkajou_029.png,1152,864,23.17
sd35-large-turbo,kinkajou,30,a_kinkajou_030.png,1152,864,22.88
sd35-large-turbo,kinkajou,32,a_kinkajou_032.png,1152,864,22.79
sd35-large-turbo,kinkajou,68,a_kinkajou_068.png,1152,864,23.29
sd35-large-turbo,kinkajou,69,a_kinkajou_069.png,1152,864,22.84
sd35-large-turbo,kinkajou,70,a_kinkajou_070.png,1152,864,23.07
sd35-large-turbo,kinkajou,71,a_kinkajou_071.png,1152,864,23.11
sd35-large-turbo,kinkajou,72,a_kinkajou_072.png,1152,864,22.83
sd35-large-turbo,kinkajou,73,a_kinkajou_073.png,1152,864,23.78
sd35-large-turbo,kinkajou,74,a_kinkajou_074.png,1152,864,23.58
sd35-large-turbo,kinkajou,75,a_kinkajou_075.png,1152,864,23.65
sd35-large-turbo,kinkajou,86,a_kinkajou_086.png,1152,864,23.7
